OrderNumber,Amount,Products
HKLZM69217,1,嫩牛五方
HKLZM69217,2,愤怒的汉堡套餐
HKLZM69217,3,小龙虾双人套餐
HKLZM69217,4,香辣鸡腿堡
HKLZM69217,5,九龙金玉珍珠奶茶
HKLZM69217,6,香甜粟米棒
HKLZM69218,1,嫩牛五方
HKLZM69218,2,香辣鸡腿堡
HKLZM69218,3,快乐儿童餐B
HKLZM69218,4,快乐儿童餐A
HKLZM69218,5,新春特餐
HKLZM69218,6,葡式蛋挞
HKLZM69170,1,新奥尔良烤鸡腿堡
HKLZM69216,1,嫩牛五方
HKLZM69215,1,嫩牛五方
HKLZM69215,2,愤怒的汉堡套餐
HKLZM69215,3,小龙虾双人套餐
HKLZM69215,4,新春特餐
HKLZM69193,1,快乐儿童餐B
HKLZM69239,1,劲爆鸡米花(大/小)
HKLZM69239,2,新春特餐
HKLZM69239,3,劲脆鸡腿堡
HKLZM69166,1,香辣鸡腿堡
HKLZM69166,2,快乐儿童餐A
HKLZM69166,3,快乐儿童餐B
HKLZM69166,4,圣代（草莓）
HKLZM69208,1,双层鸡排堡单人套餐
HKLZM69208,2,九龙金玉珍珠奶茶
HKLZM69173,1,嫩牛五方
HKLZM69173,2,新春特餐
HKLZM69236,1,百事可乐
HKLZM69171,1,劲脆鸡腿堡
HKLZM69165,1,香辣鸡腿堡
HKLZM69165,2,恋桃乌龙茶
HKLZM69190,1,快乐儿童餐B
HKLZM69214,1,嫩牛五方
HKLZM69214,2,愤怒的汉堡套餐
HKLZM69185,1,桃之恋乌龙茶
HKLZM69175,1,九龙金玉乌龙奶茶
HKLZM69175,2,香辣鸡腿堡
HKLZM69175,3,快乐儿童餐A
HKLZM69175,4,快乐儿童餐B
HKLZM69175,5,新春特餐
HKLZM69191,1,快乐儿童餐B
HKLZM69191,2,小食拼盘
HKLZM69191,3,芙蓉荟蔬汤
HKLZM69189,1,香辣鸡翅
HKLZM69235,1,青金桔鲜果茶
HKLZM69235,2,新春特餐
HKLZM69188,1,香辣鸡翅
HKLZM69188,2,葡式蛋挞
HKLZM69197,1,小龙虾双人套餐
HKLZM69197,2,桃之恋乌龙茶
HKLZM69197,3,新春特餐
HKLZM69198,1,快乐儿童餐B
HKLZM69198,2,劲脆鸡腿堡
HKLZM69167,1,愤怒的汉堡套餐
HKLZM69167,2,小龙虾双人套餐
HKLZM69167,3,香辣鸡腿堡
HKLZM69167,4,九龙金玉珍珠奶茶
HKLZM69226,1,薯条
HKLZM69226,2,拿铁咖啡
HKLZM69226,3,榛果风味拿铁(热)
HKLZM69226,4,新奥尔良烤鸡腿堡
HKLZM69234,1,青金桔鲜果茶
HKLZM69234,2,新春特餐
HKLZM69234,3,葡式蛋挞
HKLZM69195,1,小龙虾双人套餐
HKLZM69195,2,新春特餐
HKLZM69172,1,深海鳕鱼堡
HKLZM69172,2,香辣鸡腿堡
HKLZM69176,1,百事可乐
HKLZM69232,1,热辣香骨鸡
HKLZM69232,2,快乐儿童餐B
HKLZM69232,3,海苔岩烧大鸡腿饭
HKLZM69232,4,恋桃乌龙茶
HKLZM69224,1,百事可乐
HKLZM69224,2,新春特餐
HKLZM69238,1,热辣香骨鸡
HKLZM69228,1,劲爆鸡米花(大/小)
HKLZM69228,2,新春特餐
HKLZM69201,1,拿铁咖啡
HKLZM69201,2,土豆泥
HKLZM69225,1,热辣香骨鸡
HKLZM69231,1,上校鸡块
HKLZM69231,2,劲脆鸡腿堡
HKLZM69240,1,劲爆鸡米花(大/小)
HKLZM69240,2,新春特餐
HKLZM69227,1,圣代（巧克力）
HKLZM69227,2,海苔岩烧大鸡腿饭
HKLZM69227,3,快乐儿童餐B
HKLZM69227,4,恋桃乌龙茶
HKLZM69227,5,葡式蛋挞
HKLZM69223,1,青金桔鲜果茶
HKLZM69223,2,海苔岩烧大鸡腿饭
HKLZM69223,3,快乐儿童餐B
HKLZM69223,4,新春特餐
HKLZM69223,5,葡式蛋挞
HKLZM69168,1,香辣鸡翅
HKLZM69168,2,恋桃乌龙茶
HKLZM69233,1,热辣香骨鸡
HKLZM69233,2,海苔岩烧大鸡腿饭
HKLZM69233,3,快乐儿童餐B
HKLZM69233,4,新春特餐
HKLZM69237,1,热辣香骨鸡
HKLZM69221,1,上校鸡块
HKLZM69221,2,海苔岩烧大鸡腿饭
HKLZM69221,3,快乐儿童餐B
HKLZM69221,4,恋桃乌龙茶
HKLZM69203,1,超值全家桶
HKLZM69203,2,九龙金玉珍珠奶茶
HKLZM69230,1,劲爆鸡米花(大/小)
HKLZM69230,2,海苔岩烧大鸡腿饭
HKLZM69204,1,翅桶(10翅1桶)
HKLZM69183,1,翅桶(10翅1桶)
HKLZM69183,2,双层鸡排堡单人套餐
HKLZM69202,1,拿铁咖啡
HKLZM69202,2,超值全家桶
HKLZM69202,3,新春特餐
HKLZM69169,1,快乐儿童餐A
HKLZM69169,2,快乐儿童餐B
HKLZM69169,3,劲脆鸡腿堡
HKLZM69262,1,珍宝糯米翅
HKLZM69262,2,小龙虾双人套餐
HKLZM69262,3,新春特餐
HKLZM69262,4,新奥尔良烤鸡腿堡
HKLZM69258,1,九龙金玉珍珠奶茶
HKLZM69258,2,香甜粟米棒
HKLZM69259,1,拿铁咖啡
HKLZM69259,2,吮指原味鸡
HKLZM69259,3,新春特餐
HKLZM69293,1,嫩牛五方
HKLZM69293,2,香辣鸡腿堡
HKLZM69293,3,快乐儿童餐A
HKLZM69293,4,快乐儿童餐B
HKLZM69245,1,劲脆鸡腿堡
HKLZM69288,1,嫩牛五方
HKLZM69288,2,新春特餐
HKLZM69304,1,百事可乐
HKLZM69304,2,新春特餐
HKLZM69277,1,小龙虾双人套餐
HKLZM69277,2,新春特餐
HKLZM69256,1,深海鳕鱼堡
HKLZM69256,2,快乐儿童餐A
HKLZM69256,3,快乐儿童餐B
HKLZM69280,1,小龙虾双人套餐
HKLZM69280,2,九龙金玉珍珠奶茶
HKLZM69287,1,深海鳕鱼堡
HKLZM69287,2,香辣鸡翅
HKLZM69287,3,新奥尔良烤鸡腿堡
HKLZM69287,4,圣代（草莓）
HKLZM69291,1,深海鳕鱼堡
HKLZM69291,2,香辣鸡翅
HKLZM69279,1,小龙虾双人套餐
HKLZM69279,2,九龙金玉珍珠奶茶
HKLZM69279,3,香甜粟米棒
HKLZM69298,1,嫩牛五方
HKLZM69301,1,劲爆鸡米花(大/小)
HKLZM69301,2,海苔岩烧大鸡腿饭
HKLZM69301,3,快乐儿童餐B
HKLZM69301,4,新春特餐
HKLZM69294,1,嫩牛五方
HKLZM69294,2,小龙虾双人套餐
HKLZM69294,3,愤怒的汉堡套餐
HKLZM69294,4,九龙金玉珍珠奶茶
HKLZM69295,1,嫩牛五方
HKLZM69295,2,小食拼盘
HKLZM69267,1,快乐儿童餐A
HKLZM69267,2,快乐儿童餐B
HKLZM69267,3,新春特餐
HKLZM69292,1,深海鳕鱼堡
HKLZM69251,1,嫩牛五方
HKLZM69251,2,快乐儿童餐B
HKLZM69251,3,快乐儿童餐A
HKLZM69286,1,薯条
HKLZM69286,2,新春特餐
HKLZM69286,3,恋桃乌龙茶
HKLZM69286,4,劲脆鸡腿堡
HKLZM69274,1,快乐儿童餐B
HKLZM69274,2,新春特餐
HKLZM69274,3,新奥尔良烤鸡腿堡
HKLZM69290,1,嫩牛五方
HKLZM69290,2,香辣鸡腿堡
HKLZM69290,3,新春特餐
HKLZM69247,1,香辣鸡腿堡
HKLZM69247,2,快乐儿童餐A
HKLZM69247,3,快乐儿童餐B
HKLZM69247,4,新春特餐
HKLZM69275,1,小龙虾双人套餐
HKLZM69275,2,小食拼盘套餐
HKLZM69255,1,嫩牛五方
HKLZM69255,2,新春特餐
HKLZM69255,3,新奥尔良烤鸡腿堡
HKLZM69265,1,桃之恋乌龙茶
HKLZM69289,1,嫩牛五方
HKLZM69273,1,香辣鸡翅
HKLZM69273,2,圣代（草莓）
HKLZM69308,1,百事可乐
HKLZM69308,2,吮指原味鸡
HKLZM69308,3,九龙金玉珍珠奶茶
HKLZM69246,1,香辣鸡腿堡
HKLZM69246,2,恋桃乌龙茶
HKLZM69276,1,香辣鸡腿堡
HKLZM69276,2,新春特餐
HKLZM69276,3,葡式蛋挞
HKLZM69254,1,嫩牛五方
HKLZM69254,2,小食拼盘
HKLZM69252,1,嫩牛五方
HKLZM69252,2,愤怒的汉堡套餐
HKLZM69252,3,九龙金玉珍珠奶茶
HKLZM69272,1,香辣鸡翅
HKLZM69272,2,恋桃乌龙茶
HKLZM69281,1,拿铁咖啡
HKLZM69281,2,吮指原味鸡
HKLZM69281,3,小食拼盘套餐
HKLZM69284,1,拿铁咖啡
HKLZM69284,2,吮指原味鸡
HKLZM69284,3,新春特餐
HKLZM69271,1,香辣鸡翅
HKLZM69271,2,新奥尔良烤鸡腿堡
HKLZM69278,1,小龙虾双人套餐
HKLZM69278,2,新春特餐
HKLZM69270,1,香辣鸡翅
HKLZM69270,2,新奥尔良烤鸡腿堡
HKLZM69253,1,嫩牛五方
HKLZM69253,2,快乐儿童餐A
HKLZM69253,3,快乐儿童餐B
HKLZM69253,4,新春特餐
HKLZM69269,1,香辣鸡翅
HKLZM69302,1,青金桔鲜果茶
HKLZM69302,2,新春特餐
HKLZM69303,1,青金桔鲜果茶
HKLZM69303,2,新奥尔良烤鸡腿堡
HKLZM69283,1,超值全家桶
HKLZM69283,2,九龙金玉珍珠奶茶
HKLZM69266,1,快乐儿童餐A
HKLZM69266,2,快乐儿童餐B
HKLZM69266,3,九龙金玉珍珠奶茶
HKLZM69300,1,薯条
HKLZM69300,2,榛果风味拿铁(热)
HKLZM69300,3,拿铁咖啡
HKLZM69300,4,新春特餐
HKLZM69300,5,圣代（草莓）
HKLZM69268,1,快乐儿童餐B
HKLZM69268,2,快乐儿童餐A
HKLZM69268,3,劲脆鸡腿堡
HKLZM69299,1,薯条
HKLZM69299,2,榛果风味拿铁(热)
HKLZM69299,3,拿铁咖啡
HKLZM69299,4,九龙金玉珍珠奶茶
HKLZM69264,1,桃之恋乌龙茶
HKLZM69264,2,小龙虾双人套餐
HKLZM69264,3,新春特餐
HKLZM69264,4,劲脆鸡腿堡
HKLZM69264,5,恋桃乌龙茶
HKLZM69257,1,劲脆鸡腿堡
HKLZM69257,2,百事可乐
HKLZM69282,1,桃之恋乌龙茶
HKLZM69282,2,小龙虾双人套餐
HKLZM69282,3,新春特餐
HKLZM69282,4,新奥尔良烤鸡腿堡
HKLZM69249,1,双层鸡排堡单人套餐
HKLZM69249,2,九龙金玉珍珠奶茶
HKLZM69249,3,香甜粟米棒
HKLZM69306,1,热辣香骨鸡
HKLZM69306,2,拿铁咖啡
HKLZM69306,3,超值全家桶
HKLZM69306,4,圣代（草莓）
HKLZM69285,1,拿铁咖啡
HKLZM69285,2,新春特餐
HKLZM69263,1,榛果风味拿铁(热)
HKLZM69263,2,拿铁咖啡
HKLZM69263,3,土豆泥
HKLZM69248,1,小龙虾双人套餐
HKLZM69248,2,九龙金玉珍珠奶茶
HKLZM69297,1,热辣香骨鸡
HKLZM69297,2,海苔岩烧大鸡腿饭
HKLZM69297,3,快乐儿童餐B
HKLZM69261,1,翅桶(10翅1桶)
HKLZM69261,2,劲脆鸡腿堡
HKLZM69261,3,双层鸡排堡单人套餐
HKLZM69296,1,青金桔鲜果茶
HKLZM69296,2,新春特餐
HKLZM69250,1,香辣鸡翅
HKLZM69260,1,超值全家桶
HKLZM69260,2,九龙金玉珍珠奶茶
HKLZM69260,3,香甜粟米棒
HKLZM69305,1,热辣香骨鸡
HKLZM69307,1,热辣香骨鸡
HKLZM69307,2,海苔岩烧大鸡腿饭
HKLZM69307,3,快乐儿童餐B
HKLZM69307,4,恋桃乌龙茶
HKLZM69332,1,拿铁咖啡
HKLZM69332,2,榛果风味拿铁(热)
HKLZM69332,3,新春特餐
HKLZM69327,1,双层鸡排堡单人套餐
HKLZM69327,2,九龙金玉珍珠奶茶
HKLZM69327,3,香甜粟米棒
HKLZM69357,1,双层鸡排堡单人套餐
HKLZM69357,2,九龙金玉珍珠奶茶
HKLZM69362,1,劲脆鸡腿堡
HKLZM69361,1,新春特餐
HKLZM69363,1,劲脆鸡腿堡
HKLZM69387,1,热辣香骨鸡
HKLZM69387,2,芙蓉荟蔬汤
HKLZM69335,1,香辣鸡翅
HKLZM69335,2,新奥尔良烤鸡腿堡
HKLZM69335,3,葡式蛋挞
HKLZM69360,1,快乐儿童餐B
HKLZM69360,2,快乐儿童餐A
HKLZM69360,3,芙蓉荟蔬汤
HKLZM69344,1,香辣鸡腿堡
HKLZM69344,2,芙蓉荟蔬汤
HKLZM69344,3,小食拼盘
HKLZM69358,1,愤怒的汉堡套餐
HKLZM69358,2,小龙虾双人套餐
HKLZM69358,3,新春特餐
HKLZM69320,1,嫩牛五方
HKLZM69337,1,香辣鸡翅
HKLZM69337,2,葡式蛋挞
HKLZM69343,1,小龙虾双人套餐
HKLZM69343,2,新春特餐
HKLZM69318,1,嫩牛五方
HKLZM69318,2,九龙金玉珍珠奶茶
HKLZM69317,1,嫩牛五方
HKLZM69317,2,快乐儿童餐A
HKLZM69317,3,快乐儿童餐B
HKLZM69359,1,愤怒的汉堡套餐
HKLZM69359,2,小龙虾双人套餐
HKLZM69359,3,新春特餐
HKLZM69366,1,深海鳕鱼堡
HKLZM69366,2,香辣鸡翅
HKLZM69311,1,吮指原味鸡
HKLZM69311,2,九龙金玉珍珠奶茶
HKLZM69316,1,新春特餐
HKLZM69371,1,嫩牛五方
HKLZM69371,2,小龙虾双人套餐
HKLZM69371,3,愤怒的汉堡套餐
HKLZM69371,4,香辣鸡腿堡
HKLZM69371,5,芙蓉荟蔬汤
HKLZM69345,1,香辣鸡腿堡
HKLZM69345,2,快乐儿童餐A
HKLZM69345,3,快乐儿童餐B
HKLZM69341,1,小龙虾双人套餐
HKLZM69378,1,嫩牛五方
HKLZM69378,2,小龙虾双人套餐
HKLZM69378,3,愤怒的汉堡套餐
HKLZM69378,4,香辣鸡腿堡
HKLZM69378,5,圣代（草莓）
HKLZM69347,1,小龙虾双人套餐
HKLZM69347,2,愤怒的汉堡套餐
HKLZM69347,3,新春特餐
HKLZM69315,1,新春特餐
HKLZM69338,1,小龙虾双人套餐
HKLZM69338,2,新春特餐
HKLZM69369,1,嫩牛五方
HKLZM69369,2,香辣鸡腿堡
HKLZM69369,3,快乐儿童餐A
HKLZM69369,4,小食拼盘
HKLZM69370,1,嫩牛五方
HKLZM69370,2,小龙虾双人套餐
HKLZM69370,3,愤怒的汉堡套餐
HKLZM69370,4,小食拼盘
HKLZM69342,1,快乐儿童餐B
HKLZM69342,2,新春特餐
HKLZM69328,1,超值全家桶
HKLZM69368,1,嫩牛五方
HKLZM69368,2,快乐儿童餐A
HKLZM69368,3,快乐儿童餐B
HKLZM69368,4,劲脆鸡腿堡
HKLZM69367,1,嫩牛五方
HKLZM69312,1,香辣鸡腿堡
HKLZM69319,1,嫩牛五方
HKLZM69319,2,快乐儿童餐A
HKLZM69319,3,快乐儿童餐B
HKLZM69319,4,新春特餐
HKLZM69319,5,劲脆鸡腿堡
HKLZM69324,1,九龙金玉乌龙奶茶
HKLZM69324,2,香辣鸡腿堡
HKLZM69324,3,新奥尔良烤鸡腿堡
HKLZM69346,1,香辣鸡腿堡
HKLZM69346,2,九龙金玉珍珠奶茶
HKLZM69384,1,百事可乐
HKLZM69336,1,香辣鸡翅
HKLZM69323,1,九龙金玉乌龙奶茶
HKLZM69323,2,香辣鸡腿堡
HKLZM69364,1,九龙金玉乌龙奶茶
HKLZM69364,2,香辣鸡腿堡
HKLZM69364,3,九龙金玉珍珠奶茶
HKLZM69314,1,快乐儿童餐B
HKLZM69334,1,快乐儿童餐A
HKLZM69334,2,快乐儿童餐B
HKLZM69334,3,小食拼盘
HKLZM69334,4,芙蓉荟蔬汤
HKLZM69322,1,薯条
HKLZM69322,2,香甜粟米棒
HKLZM69353,1,桃之恋乌龙茶
HKLZM69353,2,九龙金玉珍珠奶茶
HKLZM69353,3,香甜粟米棒
HKLZM69348,1,小龙虾双人套餐
HKLZM69348,2,桃之恋乌龙茶
HKLZM69348,3,劲脆鸡腿堡
HKLZM69348,4,新春特餐
HKLZM69382,1,青金桔鲜果茶
HKLZM69382,2,海苔岩烧大鸡腿饭
HKLZM69383,1,青金桔鲜果茶
HKLZM69383,2,吮指原味鸡
HKLZM69383,3,九龙金玉珍珠奶茶
HKLZM69376,1,薯条
HKLZM69376,2,榛果风味拿铁(热)
HKLZM69376,3,九龙金玉珍珠奶茶
HKLZM69381,1,青金桔鲜果茶
HKLZM69381,2,新春特餐
HKLZM69349,1,快乐儿童餐B
HKLZM69377,1,薯条
HKLZM69377,2,新春特餐
HKLZM69375,1,薯条
HKLZM69375,2,新春特餐
HKLZM69333,1,快乐儿童餐B
HKLZM69333,2,快乐儿童餐A
HKLZM69333,3,新春特餐
HKLZM69365,1,九龙金玉乌龙奶茶
HKLZM69365,2,珍宝糯米翅
HKLZM69365,3,九龙金玉珍珠奶茶
HKLZM69331,1,桃之恋乌龙茶
HKLZM69331,2,小龙虾双人套餐
HKLZM69331,3,新春特餐
HKLZM69339,1,小龙虾双人套餐
HKLZM69339,2,小食拼盘套餐
HKLZM69380,1,劲脆鸡腿堡
HKLZM69380,2,上校鸡块
HKLZM69355,1,双层鸡排堡单人套餐
HKLZM69355,2,翅桶(10翅1桶)
HKLZM69355,3,九龙金玉珍珠奶茶
HKLZM69385,1,青金桔鲜果茶
HKLZM69374,1,热辣香骨鸡
HKLZM69374,2,新春特餐
HKLZM69313,1,快乐儿童餐B
HKLZM69351,1,快乐儿童餐B
HKLZM69351,2,新春特餐
HKLZM69354,1,超值全家桶
HKLZM69354,2,恋桃乌龙茶
HKLZM69352,1,超值全家桶
HKLZM69321,1,薯条
HKLZM69379,1,上校鸡块
HKLZM69379,2,海苔岩烧大鸡腿饭
HKLZM69372,1,青金桔鲜果茶
HKLZM69372,2,新春特餐
HKLZM69325,1,百事可乐
HKLZM69325,2,劲脆鸡腿堡
HKLZM69329,1,珍宝糯米翅
HKLZM69329,2,新春特餐
HKLZM69330,1,双层鸡排堡单人套餐
HKLZM69330,2,翅桶(10翅1桶)
HKLZM69330,3,葡式蛋挞
HKLZM69350,1,拿铁咖啡
HKLZM69350,2,超值全家桶
HKLZM69350,3,九龙金玉珍珠奶茶
HKLZM69356,1,双层鸡排堡单人套餐
HKLZM69340,1,小龙虾双人套餐
HKLZM69340,2,快乐儿童餐A
HKLZM69340,3,快乐儿童餐B
HKLZM69340,4,香甜粟米棒
HKLZM69386,1,青金桔鲜果茶
HKLZM69386,2,劲脆鸡腿堡
HKLZM69386,3,新春特餐
HKLZM69326,1,吮指原味鸡
HKLZM69373,1,热辣香骨鸡
HKLZM69373,2,海苔岩烧大鸡腿饭
HKLZM69373,3,快乐儿童餐B
HKLZM69572,1,新奥尔良烤鸡腿堡
HKLZM69653,1,圣代（巧克力）
HKLZM69653,2,葡式蛋挞
HKLZM69653,3,新春特餐
HKLZM69583,1,拿铁咖啡
HKLZM69583,2,九龙金玉珍珠奶茶
HKLZM69587,1,双层鸡排堡单人套餐
HKLZM69587,2,新春特餐
HKLZM69589,1,超值全家桶
HKLZM69589,2,九龙金玉珍珠奶茶
HKLZM69614,1,愤怒的汉堡套餐
HKLZM69614,2,九龙金玉珍珠奶茶
HKLZM69624,1,劲爆鸡米花(大/小)
HKLZM69624,2,新春特餐
HKLZM69624,3,劲脆鸡腿堡
HKLZM69654,1,圣代（巧克力）
HKLZM69595,1,桃之恋乌龙茶
HKLZM69599,1,快乐儿童餐B
HKLZM69599,2,快乐儿童餐A
HKLZM69599,3,劲脆鸡腿堡
HKLZM69649,1,热辣香骨鸡
HKLZM69649,2,劲脆鸡腿堡
HKLZM69642,1,青金桔鲜果茶
HKLZM69642,2,海苔岩烧大鸡腿饭
HKLZM69642,3,快乐儿童餐B
HKLZM69568,1,小龙虾双人套餐
HKLZM69568,2,珍宝糯米翅
HKLZM69568,3,新春特餐
HKLZM69568,4,葡式蛋挞
HKLZM69610,1,超值全家桶
HKLZM69610,2,拿铁咖啡
HKLZM69610,3,新春特餐
HKLZM69610,4,劲脆鸡腿堡
HKLZM69566,1,海苔岩烧大鸡腿饭
HKLZM69579,1,嫩牛五方
HKLZM69579,2,快乐儿童餐A
HKLZM69579,3,快乐儿童餐B
HKLZM69579,4,新春特餐
HKLZM69578,1,嫩牛五方
HKLZM69578,2,快乐儿童餐A
HKLZM69577,1,嫩牛五方
HKLZM69577,2,快乐儿童餐A
HKLZM69577,3,快乐儿童餐B
HKLZM69597,1,快乐儿童餐A
HKLZM69597,2,快乐儿童餐B
HKLZM69597,3,小食拼盘
HKLZM69588,1,双层鸡排堡单人套餐
HKLZM69588,2,翅桶(10翅1桶)
HKLZM69588,3,新春特餐
HKLZM69655,1,劲爆鸡米花(大/小)
HKLZM69655,2,新春特餐
HKLZM69656,1,劲爆鸡米花(大/小)
HKLZM69656,2,新春特餐
HKLZM69615,1,香辣鸡腿堡
HKLZM69615,2,葡式蛋挞
HKLZM69615,3,新春特餐
HKLZM69619,1,嫩牛五方
HKLZM69619,2,小食拼盘
HKLZM69611,1,翅桶(10翅1桶)
HKLZM69611,2,双层鸡排堡单人套餐
HKLZM69611,3,新春特餐
HKLZM69658,1,劲爆鸡米花(大/小)
HKLZM69658,2,新春特餐
HKLZM69658,3,恋桃乌龙茶
HKLZM69605,1,香辣鸡腿堡
HKLZM69590,1,翅桶(10翅1桶)
HKLZM69590,2,双层鸡排堡单人套餐
HKLZM69590,3,新春特餐
HKLZM69567,1,珍宝糯米翅
HKLZM69567,2,九龙金玉珍珠奶茶
HKLZM69613,1,双层鸡排堡单人套餐
HKLZM69613,2,葡式蛋挞
HKLZM69604,1,小龙虾双人套餐
HKLZM69604,2,九龙金玉珍珠奶茶
HKLZM69576,1,深海鳕鱼堡
HKLZM69576,2,桃之恋乌龙茶
HKLZM69576,3,小龙虾双人套餐
HKLZM69576,4,香甜粟米棒
HKLZM69634,1,深海鳕鱼堡
HKLZM69634,2,香辣鸡翅
HKLZM69634,3,劲脆鸡腿堡
HKLZM69630,1,百事可乐
HKLZM69630,2,海苔岩烧大鸡腿饭
HKLZM69630,3,快乐儿童餐B
HKLZM69581,1,九龙金玉乌龙奶茶
HKLZM69581,2,香辣鸡腿堡
HKLZM69581,3,新春特餐
HKLZM69569,1,桃之恋乌龙茶
HKLZM69569,2,小龙虾双人套餐
HKLZM69569,3,九龙金玉珍珠奶茶
HKLZM69606,1,珍宝糯米翅
HKLZM69606,2,九龙金玉珍珠奶茶
HKLZM69635,1,圣代（巧克力）
HKLZM69622,1,嫩牛五方
HKLZM69622,2,香辣鸡腿堡
HKLZM69622,3,新奥尔良烤鸡腿堡
HKLZM69622,4,葡式蛋挞
HKLZM69623,1,嫩牛五方
HKLZM69623,2,小龙虾双人套餐
HKLZM69623,3,愤怒的汉堡套餐
HKLZM69633,1,深海鳕鱼堡
HKLZM69633,2,快乐儿童餐A
HKLZM69633,3,新春特餐
HKLZM69620,1,嫩牛五方
HKLZM69620,2,九龙金玉珍珠奶茶
HKLZM69621,1,嫩牛五方
HKLZM69621,2,香辣鸡腿堡
HKLZM69621,3,恋桃乌龙茶
HKLZM69618,1,嫩牛五方
HKLZM69618,2,香辣鸡腿堡
HKLZM69602,1,快乐儿童餐B
HKLZM69602,2,香甜粟米棒
HKLZM69617,1,嫩牛五方
HKLZM69617,2,小龙虾双人套餐
HKLZM69617,3,愤怒的汉堡套餐
HKLZM69617,4,芙蓉荟蔬汤
HKLZM69601,1,快乐儿童餐B
HKLZM69601,2,小食拼盘
HKLZM69601,3,香甜粟米棒
HKLZM69574,1,劲脆鸡腿堡
HKLZM69626,1,青金桔鲜果茶
HKLZM69570,1,超值全家桶
HKLZM69570,2,拿铁咖啡
HKLZM69641,1,百事可乐
HKLZM69641,2,海苔岩烧大鸡腿饭
HKLZM69641,3,快乐儿童餐B
HKLZM69573,1,九龙金玉珍珠奶茶
HKLZM69573,2,香甜粟米棒
HKLZM69657,1,百事可乐
HKLZM69657,2,快乐儿童餐B
HKLZM69657,3,海苔岩烧大鸡腿饭
HKLZM69657,4,葡式蛋挞
HKLZM69652,1,百事可乐
HKLZM69652,2,新春特餐
HKLZM69580,1,嫩牛五方
HKLZM69580,2,九龙金玉珍珠奶茶
HKLZM69616,1,薯条
HKLZM69616,2,快乐儿童餐B
HKLZM69616,3,海苔岩烧大鸡腿饭
HKLZM69643,1,青金桔鲜果茶
HKLZM69643,2,新春特餐
HKLZM69645,1,青金桔鲜果茶
HKLZM69645,2,新春特餐
HKLZM69598,1,快乐儿童餐A
HKLZM69603,1,小龙虾双人套餐
HKLZM69603,2,小食拼盘
HKLZM69600,1,快乐儿童餐A
HKLZM69609,1,超值全家桶
HKLZM69627,1,薯条
HKLZM69627,2,新春特餐
HKLZM69629,1,百事可乐
HKLZM69629,2,新春特餐
HKLZM69575,1,深海鳕鱼堡
HKLZM69575,2,桃之恋乌龙茶
HKLZM69608,1,拿铁咖啡
HKLZM69608,2,芙蓉荟蔬汤
HKLZM69596,1,小龙虾双人套餐
HKLZM69596,2,桃之恋乌龙茶
HKLZM69596,3,香辣鸡腿堡
HKLZM69596,4,土豆泥
HKLZM69571,1,快乐儿童餐B
HKLZM69571,2,新春特餐
HKLZM69607,1,快乐儿童餐B
HKLZM69607,2,恋桃乌龙茶
HKLZM69607,3,劲脆鸡腿堡
HKLZM69648,1,热辣香骨鸡
HKLZM69648,2,海苔岩烧大鸡腿饭
HKLZM69650,1,热辣香骨鸡
HKLZM69650,2,海苔岩烧大鸡腿饭
HKLZM69650,3,快乐儿童餐B
HKLZM69650,4,新春特餐
HKLZM69628,1,百事可乐
HKLZM69628,2,新春特餐
HKLZM69638,1,劲爆鸡米花(大/小)
HKLZM69638,2,新春特餐
HKLZM69593,1,榛果风味拿铁(热)
HKLZM69592,1,拿铁咖啡
HKLZM69592,2,榛果风味拿铁(热)
HKLZM69592,3,新春特餐
HKLZM69651,1,热辣香骨鸡
HKLZM69651,2,快乐儿童餐B
HKLZM69651,3,海苔岩烧大鸡腿饭
HKLZM69651,4,小食拼盘
HKLZM69644,1,青金桔鲜果茶
HKLZM69644,2,新奥尔良烤鸡腿堡
HKLZM69644,3,劲脆鸡腿堡
HKLZM69632,1,热辣香骨鸡
HKLZM69632,2,快乐儿童餐B
HKLZM69632,3,海苔岩烧大鸡腿饭
HKLZM69632,4,劲脆鸡腿堡
HKLZM69636,1,上校鸡块
HKLZM69594,1,珍宝糯米翅
HKLZM69594,2,小龙虾双人套餐
HKLZM69594,3,九龙金玉珍珠奶茶
HKLZM69594,4,土豆泥
HKLZM69591,1,珍宝糯米翅
HKLZM69591,2,小龙虾双人套餐
HKLZM69625,1,青金桔鲜果茶
HKLZM69582,1,百事可乐
HKLZM69582,2,新奥尔良烤鸡腿堡
HKLZM69631,1,青金桔鲜果茶
HKLZM69631,2,海苔岩烧大鸡腿饭
HKLZM69631,3,快乐儿童餐B
HKLZM69631,4,新春特餐
HKLZM69637,1,劲爆鸡米花(大/小)
HKLZM69637,2,新春特餐
HKLZM69639,1,劲爆鸡米花(大/小)
HKLZM69640,1,热辣香骨鸡
HKLZM69640,2,海苔岩烧大鸡腿饭
HKLZM69647,1,热辣香骨鸡
HKLZM69647,2,海苔岩烧大鸡腿饭
HKLZM69647,3,快乐儿童餐B
HKLZM69612,1,翅桶(10翅1桶)
HKLZM69586,1,双层鸡排堡单人套餐
HKLZM69586,2,新春特餐
HKLZM69646,1,青金桔鲜果茶
HKLZM69646,2,新奥尔良烤鸡腿堡
HKLZM69585,1,双层鸡排堡单人套餐
HKLZM69584,1,拿铁咖啡
HKLZM69584,2,新春特餐
